,Date,Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Num_of_Baskets,rain_or_not,temperature(Celcius),humidity(%),windspeed(km/h),dateTime
3772,2015-12-13,1900-01-01 14:29:53,foreigner,female,fat,33,no,no_kids,big,yellow,traditional,purple,short_sleeve,yellow,short,blankets,5,9,no,30,0,7,3.105889372,101.7095084,1,1,24.78333333333333,93.5,3.5541666666666667,2015-12-13 14:29:53
3773,2015-05-12,1900-01-01 20:27:33,malay,female,thin,38,no,no_kids,small,pink,formal,black,short_sleeve,brown,short,clothes,6,8,yes,45,2,19,3.099966229,101.6839431,2,1,25.754166666666663,91.25,3.4291666666666667,2015-05-12 20:27:33
3774,2015-12-28,1900-01-01 08:04:21,malay,female,moderate,33,yes,toddler,small,red,formal,pink,short_sleeve,black,short,blankets,6,9,no,59,2,14,3.128541732,101.7042337,1,1,25.241666666666664,89.91666666666667,3.2374999999999994,2015-12-28 08:04:21
3775,2016-02-15,1900-01-01 13:49:10,malay,male,thin,55,yes,toddler,big,black,casual,black,long sleeve,purple,short,clothes,4,10,no,50,0,8,3.093168941,101.6519992,1,1,26.71666666666667,85.83333333333333,5.308333333333333,2016-02-15 13:49:10
3776,2016-02-13,1900-01-01 22:19:42,chinese,male,moderate,19,no,no_kids,small,white,casual,brown,long sleeve,grey,long,clothes,3,8,yes,58,3,11,3.137255255,101.6771818,2,1,26.85,83.66666666666667,3.966666666666667,2016-02-13 22:19:42
3777,2016-01-13,1900-01-01 03:37:02,indian,male,fat,45,yes,young,big,yellow,formal,pink,long sleeve,orange,long,blankets,6,9,yes,35,5,16,3.131024927,101.6613355,1,1,27.758333333333336,78.04166666666667,5.1625,2016-01-13 03:37:02
3778,2016-01-23,1900-01-01 08:33:44,foreigner,male,moderate,27,yes,young,small,red,casual,pink,short_sleeve,purple,long,clothes,5,7,yes,25,3,9,3.072955739,101.7014659,1,1,26.195833333333336,88.41666666666667,3.9416666666666655,2016-01-23 08:33:44
3779,2015-11-12,1900-01-01 09:15:05,chinese,female,fat,53,yes,toddler,big,green,traditional,brown,short_sleeve,blue,long,blankets,3,10,no,26,5,13,3.096842963,101.6711673,1,1,26.1,88.66666666666667,6.875,2015-11-12 09:15:05
3780,2016-01-13,1900-01-01 07:51:33,indian,female,thin,52,yes,baby,small,yellow,traditional,grey,short_sleeve,pink,short,clothes,5,10,yes,43,3,15,3.138146605,101.6689711,1,1,27.558333333333334,78.04166666666667,5.1625,2016-01-13 07:51:33
3781,2015-07-12,1900-01-01 06:22:05,chinese,male,moderate,40,no,no_kids,small,purple,traditional,grey,long sleeve,blue,long,blankets,4,9,yes,26,4,7,3.108288742,101.6917007,3,1,27.254166666666663,82.04166666666667,5.662499999999999,2015-07-12 06:22:05
3782,2016-10-02,1900-01-01 12:24:13,foreigner,female,thin,60,no,no_kids,big,white,formal,brown,short_sleeve,blue,long,blankets,6,10,no,15,1,11,3.082902195,101.6593419,2,1,28.6,71.66666666666667,13.816666666666665,2016-10-02 12:24:13
3783,2015-01-12,1900-01-01 17:59:04,chinese,female,thin,38,yes,toddler,big,white,formal,blue,long sleeve,red,short,clothes,4,9,no,13,4,14,3.120319467,101.6965347,3,1,25.991666666666664,83.83333333333333,6.125,2015-01-12 17:59:04
3784,2016-01-21,1900-01-01 14:17:01,chinese,female,fat,38,yes,toddler,small,yellow,formal,black,long sleeve,black,long,blankets,4,8,no,54,1,12,3.081109963,101.6620437,3,0,27.291666666666668,77.70833333333333,5.875,2016-01-21 14:17:01
3785,2016-04-01,1900-01-01 09:00:28,chinese,female,moderate,42,yes,young,big,purple,formal,black,long sleeve,pink,short,blankets,6,10,no,24,4,16,3.067132026,101.6673096,3,0,28.933333333333334,72.20833333333333,5.470833333333334,2016-04-01 09:00:28
3786,2015-12-24,1900-01-01 10:28:17,foreigner,male,fat,31,no,no_kids,small,brown,casual,black,short_sleeve,brown,short,clothes,4,10,yes,46,3,12,3.132142117,101.6684519,3,1,25.633333333333336,89.625,3.9958333333333336,2015-12-24 10:28:17
3787,2016-03-02,1900-01-01 21:56:49,chinese,female,moderate,41,yes,baby,small,white,formal,black,long sleeve,green,long,blankets,3,9,yes,30,4,19,3.121790257,101.6446494,2,1,27.4125,72.91666666666667,5.837499999999999,2016-03-02 21:56:49
3788,2016-10-02,1900-01-01 01:12:30,malay,female,moderate,57,yes,young,small,black,formal,yellow,long sleeve,green,long,blankets,5,10,yes,17,2,19,3.109324303,101.7067005,1,1,28.5,71.66666666666667,8.929166666666667,2016-10-02 01:12:30
3789,2015-12-31,1900-01-01 05:29:18,chinese,male,moderate,44,yes,young,small,pink,casual,blue,long sleeve,blue_jeans,long,blankets,3,9,yes,16,4,8,3.138208199,101.6807052,1,1,25.46666666666667,84.5,4.604166666666667,2015-12-31 05:29:18
3790,2015-12-19,1900-01-01 20:38:45,foreigner,male,thin,54,yes,toddler,small,pink,formal,purple,short_sleeve,pink,long,clothes,6,9,no,34,1,9,3.06753981,101.6988012,3,1,25.379166666666663,86.70833333333333,5.2375,2015-12-19 20:38:45
3791,2016-02-01,1900-01-01 17:02:40,malay,male,thin,35,yes,toddler,small,brown,casual,brown,long sleeve,black,long,blankets,4,7,yes,47,4,15,3.120020042,101.6423861,2,1,26.09166666666667,86.79166666666667,4.291666666666667,2016-02-01 17:02:40
3792,2015-03-12,1900-01-01 11:33:28,indian,female,fat,58,yes,toddler,small,purple,formal,yellow,short_sleeve,white,long,blankets,3,7,no,59,0,15,3.12161884,101.6904693,2,1,25.9375,80.29166666666667,5.120833333333334,2015-03-12 11:33:28
3793,2016-08-01,1900-01-01 10:43:28,chinese,male,moderate,48,no,no_kids,big,white,traditional,white,long sleeve,pink,short,clothes,4,8,yes,14,4,18,3.073533387,101.6777969,1,1,25.97916666666666,87.875,6.416666666666667,2016-08-01 10:43:28
3794,2015-12-13,1900-01-01 06:41:01,malay,male,moderate,30,yes,toddler,small,green,formal,orange,long sleeve,yellow,short,blankets,4,9,no,14,4,17,3.106481819,101.7026045,2,1,24.78333333333333,93.5,3.5541666666666667,2015-12-13 06:41:01
3795,2016-03-02,1900-01-01 00:47:40,indian,female,moderate,41,yes,baby,small,orange,formal,red,long sleeve,orange,short,clothes,5,9,no,30,5,12,3.098777753,101.6793733,1,1,28.08333333333333,69.25,5.837499999999999,2016-03-02 00:47:40
3796,2016-11-02,1900-01-01 13:29:21,malay,male,fat,45,yes,toddler,small,blue,traditional,orange,short_sleeve,orange,short,clothes,6,7,no,18,4,21,3.106632651,101.6766203,3,1,25.212499999999995,91.875,4.591666666666667,2016-11-02 13:29:21
3797,2015-04-12,1900-01-01 12:09:51,foreigner,female,fat,52,yes,baby,big,white,formal,green,short_sleeve,red,short,clothes,4,9,yes,60,1,13,3.128648532,101.7061874,3,1,25.89583333333333,87.91666666666667,4.5625,2015-04-12 12:09:51
3798,2015-12-14,1900-01-01 04:04:08,foreigner,female,moderate,34,no,no_kids,big,white,traditional,purple,long sleeve,purple,long,clothes,5,10,no,52,1,18,3.133147949,101.6542731,3,1,24.85833333333333,88.91666666666667,3.1875,2015-12-14 04:04:08
3799,2016-02-29,1900-01-01 06:17:12,chinese,male,fat,60,yes,young,big,grey,formal,black,short_sleeve,red,short,blankets,5,10,yes,51,5,21,3.129729713,101.6626676,1,1,27.8375,73.25,4.983333333333333,2016-02-29 06:17:12
3800,2015-04-12,1900-01-01 07:41:30,foreigner,female,thin,22,no,no_kids,small,blue,traditional,brown,short_sleeve,white,long,blankets,5,9,no,56,2,7,3.067429994,101.6775718,3,1,25.995833333333334,87.91666666666667,3.608333333333334,2015-04-12 07:41:30
3801,2016-09-02,1900-01-01 06:15:13,malay,female,thin,22,no,no_kids,small,black,formal,pink,short_sleeve,green,long,clothes,6,10,no,39,2,11,3.073364404,101.6752316,2,1,25.850000000000005,88.16666666666667,5.183333333333334,2016-09-02 06:15:13
3802,2015-07-12,1900-01-01 19:22:06,malay,male,fat,32,yes,toddler,big,black,traditional,red,long sleeve,pink,short,clothes,6,10,no,44,1,10,3.120388676,101.699208,1,1,27.39583333333333,82.04166666666667,5.662499999999999,2015-07-12 19:22:06
3803,2015-12-21,1900-01-01 04:28:11,malay,female,moderate,19,yes,baby,small,white,formal,brown,short_sleeve,grey,short,clothes,3,8,no,49,1,14,3.090013357,101.6987256,2,1,26.325,84.16666666666667,4.416666666666667,2015-12-21 04:28:11
3804,2016-01-28,1900-01-01 02:59:08,chinese,female,moderate,58,yes,toddler,small,grey,traditional,purple,long sleeve,black,long,clothes,5,10,yes,25,2,15,3.070658568,101.6832808,1,1,25.7875,89.875,4.416666666666667,2016-01-28 02:59:08
3805,2015-03-12,1900-01-01 20:21:33,chinese,female,moderate,21,yes,baby,big,blue,casual,purple,short_sleeve,brown,short,blankets,5,8,yes,56,3,11,3.091962536,101.6786532,2,1,25.9375,80.29166666666667,5.120833333333334,2015-03-12 20:21:33
3806,2016-02-24,1900-01-01 05:48:31,foreigner,male,moderate,60,yes,young,small,white,casual,orange,short_sleeve,purple,short,clothes,4,8,yes,37,2,10,3.080479915,101.6566802,3,1,27.29583333333333,78.25,4.516666666666667,2016-02-24 05:48:31
3807,2016-01-17,1900-01-01 16:29:47,indian,female,fat,25,yes,baby,big,white,casual,yellow,long sleeve,grey,short,clothes,4,7,yes,32,5,18,3.127426651,101.6958738,2,1,25.70416666666667,93.5,5.195833333333333,2016-01-17 16:29:47
3808,2016-01-22,1900-01-01 18:10:39,foreigner,male,thin,25,yes,toddler,small,grey,formal,orange,long sleeve,red,short,blankets,4,10,no,22,0,15,3.12873365,101.6737838,1,1,26.2375,87.25,5.925,2016-01-22 18:10:39
3809,2016-01-28,1900-01-01 13:08:09,malay,female,moderate,36,yes,young,small,white,casual,white,short_sleeve,red,short,clothes,3,7,yes,41,0,17,3.11473239,101.6723862,3,1,25.92916666666667,89.875,5.695833333333333,2016-01-28 13:08:09
3810,2016-02-21,1900-01-01 10:13:12,malay,female,thin,49,yes,baby,small,grey,formal,orange,long sleeve,white,short,blankets,5,7,yes,43,1,8,3.084645163,101.641107,2,0,26.17083333333333,77.91666666666667,6.891666666666667,2016-02-21 10:13:12
3811,2016-02-19,1900-01-01 23:21:03,malay,female,thin,44,yes,toddler,small,pink,formal,green,long sleeve,orange,short,clothes,6,9,yes,30,4,15,3.1335038,101.6889196,3,1,26.0375,86.20833333333333,3.945833333333333,2016-02-19 23:21:03
3812,2016-01-27,1900-01-01 21:25:43,foreigner,female,thin,19,yes,toddler,big,purple,traditional,orange,long sleeve,purple,short,blankets,4,9,yes,28,1,12,3.123452446,101.645807,1,1,25.89583333333333,87.58333333333333,4.875,2016-01-27 21:25:43
3813,2016-01-13,1900-01-01 03:39:07,foreigner,female,thin,43,yes,young,small,orange,formal,orange,short_sleeve,orange,long,blankets,4,8,no,15,4,15,3.130815936,101.6508325,3,1,27.73333333333333,78.04166666666667,5.1625,2016-01-13 03:39:07
3814,2016-03-01,1900-01-01 19:26:51,malay,female,fat,21,yes,young,small,black,traditional,black,short_sleeve,pink,long,clothes,6,8,no,27,5,13,3.127911489,101.6935988,3,1,27.61666666666667,73.5,6.008333333333334,2016-03-01 19:26:51
3815,2016-08-02,1900-01-01 09:29:52,malay,female,moderate,45,yes,toddler,big,grey,formal,brown,long sleeve,pink,long,clothes,5,7,no,59,5,7,3.120318944,101.6882341,1,1,26.570833333333336,80.58333333333333,5.512499999999999,2016-08-02 09:29:52
3816,2016-02-18,1900-01-01 20:13:44,indian,male,thin,40,yes,baby,big,orange,traditional,purple,long sleeve,yellow,long,clothes,4,10,no,56,0,8,3.081248759,101.686199,1,1,26.370833333333337,80.375,6.458333333333333,2016-02-18 20:13:44
3817,2016-02-28,1900-01-01 00:19:53,indian,male,fat,41,yes,toddler,small,white,traditional,white,short_sleeve,yellow,long,clothes,6,9,yes,54,1,20,3.074407398,101.700166,3,1,26.941666666666663,79.66666666666667,4.608333333333333,2016-02-28 00:19:53
3818,2015-12-25,1900-01-01 15:59:50,malay,female,thin,28,yes,baby,big,green,formal,red,short_sleeve,grey,long,clothes,3,7,yes,32,1,7,3.081093518,101.6711,1,1,25.775,89.20833333333333,4.525,2015-12-25 15:59:50
3819,2016-01-30,1900-01-01 22:37:59,malay,male,thin,29,yes,young,small,white,traditional,purple,short_sleeve,blue,short,clothes,6,8,yes,58,5,12,3.132501232,101.6957238,1,1,26.512500000000003,86.20833333333333,4.0125,2016-01-30 22:37:59
3820,2016-03-02,1900-01-01 13:07:56,indian,female,fat,27,yes,toddler,big,white,formal,brown,short_sleeve,blue,short,blankets,5,10,yes,32,4,18,3.06927386,101.6744841,1,1,28.03333333333333,69.25,5.837499999999999,2016-03-02 13:07:56
3821,2016-01-31,1900-01-01 22:36:19,indian,male,moderate,22,no,no_kids,big,white,casual,pink,short_sleeve,purple,short,blankets,4,7,no,31,5,13,3.104753121,101.698482,1,1,26.666666666666668,86.95833333333333,4.025,2016-01-31 22:36:19
3822,2016-02-16,1900-01-01 09:28:34,chinese,female,thin,24,yes,young,small,black,traditional,yellow,short_sleeve,orange,long,clothes,6,7,yes,48,2,8,3.109985078,101.6452402,2,0,26.933333333333337,74.66666666666667,10.2625,2016-02-16 09:28:34
3823,2015-12-13,1900-01-01 16:04:15,indian,female,moderate,56,yes,young,small,yellow,formal,purple,long sleeve,orange,long,blankets,5,9,no,48,2,20,3.09707371,101.6863658,3,1,24.78333333333333,93.5,3.5541666666666667,2015-12-13 16:04:15
3824,2016-09-02,1900-01-01 05:58:32,indian,male,thin,29,yes,baby,big,blue,formal,blue,short_sleeve,white,long,blankets,3,7,no,53,3,12,3.138474127,101.6672578,1,1,25.4,89.75,5.183333333333334,2016-09-02 05:58:32
3825,2016-01-19,1900-01-01 02:56:03,chinese,male,thin,29,no,no_kids,small,red,traditional,yellow,long sleeve,orange,long,clothes,6,7,no,54,0,20,3.13822344,101.6786608,1,1,25.725000000000005,88.95833333333333,4.883333333333333,2016-01-19 02:56:03
3826,2015-04-12,1900-01-01 05:57:12,chinese,female,thin,25,yes,toddler,big,green,traditional,yellow,long sleeve,white,short,clothes,3,9,yes,42,0,13,3.100280762,101.6694273,2,1,25.995833333333334,87.91666666666667,3.608333333333334,2015-04-12 05:57:12
3827,2016-02-01,1900-01-01 17:37:36,indian,female,fat,50,yes,toddler,small,orange,casual,blue,short_sleeve,purple,long,clothes,5,9,yes,17,0,16,3.108701057,101.670334,1,1,26.35,85.08333333333333,4.291666666666667,2016-02-01 17:37:36
3828,2016-01-19,1900-01-01 17:05:28,chinese,female,thin,25,no,no_kids,small,purple,formal,brown,short_sleeve,green,long,blankets,5,7,no,34,5,19,3.094432547,101.7083701,3,1,25.825,88.95833333333333,3.341666666666667,2016-01-19 17:05:28
3829,2015-12-14,1900-01-01 02:00:10,chinese,female,thin,60,no,no_kids,big,green,formal,brown,long sleeve,pink,long,clothes,4,9,yes,48,0,18,3.102521185,101.6946693,1,1,25.3,88.91666666666667,4.566666666666666,2015-12-14 02:00:10
3830,2016-02-14,1900-01-01 16:30:25,malay,female,thin,54,yes,toddler,big,black,traditional,orange,short_sleeve,yellow,short,clothes,5,8,no,20,0,10,3.103380078,101.6567284,2,1,26.195833333333336,86.83333333333333,5.0375000000000005,2016-02-14 16:30:25
3831,2015-12-18,1900-01-01 12:51:04,malay,male,thin,46,yes,young,big,blue,traditional,yellow,long sleeve,blue,long,blankets,5,9,yes,43,5,20,3.135584466,101.7016669,3,1,25.679166666666664,84.83333333333333,3.595833333333333,2015-12-18 12:51:04
3832,2016-07-02,1900-01-01 11:47:33,indian,female,moderate,49,no,no_kids,big,yellow,formal,white,short_sleeve,red,long,blankets,3,10,no,48,3,10,3.07683641,101.7019213,1,0,27.620833333333337,79.83333333333333,8.245833333333332,2016-07-02 11:47:33
3833,2016-02-26,1900-01-01 03:05:10,chinese,male,fat,48,yes,toddler,small,red,formal,red,long sleeve,grey,short,clothes,4,7,yes,48,3,14,3.080848982,101.6800277,1,0,27.195833333333336,70.83333333333333,6.433333333333334,2016-02-26 03:05:10
3834,2016-01-17,1900-01-01 11:18:19,malay,male,thin,27,yes,young,big,white,formal,red,short_sleeve,brown,short,clothes,5,8,yes,35,1,13,3.134320329,101.6797426,1,1,25.504166666666663,93.5,5.195833333333333,2016-01-17 11:18:19
3835,2016-02-13,1900-01-01 12:01:49,chinese,male,fat,22,yes,toddler,small,purple,formal,orange,long sleeve,blue,short,clothes,6,7,no,51,2,14,3.081913638,101.6590136,3,1,27.20833333333333,83.70833333333333,4.195833333333333,2016-02-13 12:01:49
3836,2016-08-01,1900-01-01 23:37:50,malay,male,moderate,52,yes,baby,small,pink,formal,black,short_sleeve,orange,short,blankets,5,7,no,47,5,18,3.11592997,101.6923753,2,1,25.820833333333336,87.875,6.416666666666667,2016-08-01 23:37:50
3837,2016-01-18,1900-01-01 05:27:55,indian,male,thin,20,yes,toddler,small,yellow,casual,green,short_sleeve,yellow,long,blankets,6,8,yes,22,4,16,3.109605317,101.6601535,1,1,26.08333333333333,88.20833333333333,3.4875000000000003,2016-01-18 05:27:55
3838,2016-06-01,1900-01-01 07:06:22,indian,female,thin,22,yes,young,big,purple,casual,pink,short_sleeve,white,short,clothes,6,7,no,39,5,21,3.080102776,101.6859814,3,0,27.004166666666663,85.625,4.120833333333334,2016-06-01 07:06:22
3839,2015-12-26,1900-01-01 09:33:26,chinese,female,thin,46,no,no_kids,big,red,formal,black,long sleeve,blue,short,blankets,4,9,no,23,2,17,3.083203267,101.6519428,2,0,26.35833333333333,81.125,6.966666666666666,2015-12-26 09:33:26
3840,2016-05-01,1900-01-01 00:56:17,chinese,male,moderate,19,no,no_kids,big,blue,traditional,yellow,long sleeve,black,short,clothes,3,8,yes,53,3,12,3.076050214,101.6918082,3,1,27.10833333333333,86.91666666666667,3.5416666666666665,2016-05-01 00:56:17
3841,2016-10-02,1900-01-01 23:58:03,chinese,male,fat,23,yes,young,big,yellow,traditional,yellow,short_sleeve,purple,short,blankets,6,8,yes,14,3,20,3.118358818,101.7048619,2,1,28.5,71.66666666666667,8.929166666666667,2016-10-02 23:58:03
3842,2016-03-02,1900-01-01 23:04:19,foreigner,male,fat,29,no,no_kids,small,yellow,formal,pink,short_sleeve,brown,long,clothes,4,10,yes,29,1,17,3.08556222,101.68147,3,1,28.08333333333333,69.25,5.837499999999999,2016-03-02 23:04:19
3843,2016-03-02,1900-01-01 22:58:37,foreigner,male,thin,28,yes,toddler,big,black,casual,red,short_sleeve,green,long,clothes,6,7,no,34,5,19,3.133489925,101.6561453,3,1,27.73333333333333,69.16666666666667,5.837499999999999,2016-03-02 22:58:37
3844,2015-09-12,1900-01-01 23:31:59,foreigner,female,thin,31,yes,young,big,black,formal,black,short_sleeve,yellow,long,blankets,6,9,yes,29,2,18,3.099567925,101.7075153,2,1,27.316666666666663,78.75,6.733333333333333,2015-09-12 23:31:59
3845,2016-06-02,1900-01-01 17:54:34,malay,male,moderate,51,yes,baby,big,white,casual,yellow,short_sleeve,blue,short,clothes,6,7,no,28,0,19,3.136059029,101.6760813,3,1,26.85,86.04166666666667,5.391666666666667,2016-06-02 17:54:34
3846,2015-07-12,1900-01-01 09:53:44,foreigner,male,fat,24,yes,toddler,big,pink,traditional,blue,long sleeve,orange,short,blankets,6,7,yes,21,4,16,3.09918182,101.7060627,1,1,27.45416666666667,82.04166666666667,5.662499999999999,2015-07-12 09:53:44
3847,2015-08-12,1900-01-01 23:49:06,indian,male,moderate,58,yes,young,big,black,casual,black,long sleeve,black,short,clothes,4,9,yes,51,2,16,3.110166576,101.6577671,1,1,25.758333333333336,87.91666666666667,5.208333333333333,2015-08-12 23:49:06
3848,2016-01-21,1900-01-01 04:34:10,chinese,male,moderate,34,yes,young,small,yellow,casual,brown,long sleeve,pink,long,blankets,5,8,no,47,1,16,3.104183482,101.6803003,1,0,27.13333333333333,77.70833333333333,5.6000000000000005,2016-01-21 04:34:10
3849,2016-02-16,1900-01-01 00:46:40,foreigner,male,fat,54,yes,toddler,big,purple,casual,black,short_sleeve,blue,long,clothes,4,8,yes,20,0,21,3.106730663,101.6687522,2,0,26.8375,74.0,10.2625,2016-02-16 00:46:40
3850,2016-02-21,1900-01-01 11:43:34,malay,female,thin,32,yes,toddler,big,grey,casual,orange,short_sleeve,blue,short,clothes,3,9,no,23,0,16,3.077163291,101.70075,3,0,26.1375,75.66666666666667,6.233333333333333,2016-02-21 11:43:34
3851,2015-12-18,1900-01-01 20:00:03,malay,female,fat,33,yes,baby,small,blue,traditional,purple,long sleeve,green,long,blankets,6,9,no,37,0,17,3.074679687,101.6503297,2,1,25.879166666666663,84.875,3.9500000000000006,2015-12-18 20:00:03
3852,2015-04-12,1900-01-01 05:28:51,indian,female,moderate,24,yes,toddler,big,white,casual,purple,long sleeve,green,long,clothes,5,8,yes,28,1,9,3.077369285,101.6434054,2,1,26.066666666666663,88.0,5.033333333333333,2015-04-12 05:28:51
3853,2015-09-12,1900-01-01 01:54:20,indian,male,fat,55,yes,baby,big,white,formal,grey,long sleeve,black,long,clothes,3,10,no,19,2,16,3.128981698,101.7023868,2,1,27.21666666666667,78.66666666666667,7.433333333333334,2015-09-12 01:54:20
3854,2016-01-17,1900-01-01 08:59:03,chinese,female,thin,34,no,no_kids,small,purple,formal,yellow,long sleeve,blue,short,blankets,5,10,no,28,1,13,3.075425339,101.6726199,2,1,25.604166666666668,93.5,4.4750000000000005,2016-01-17 08:59:03
3855,2016-01-13,1900-01-01 01:20:56,indian,male,fat,30,no,no_kids,big,red,casual,black,long sleeve,blue,short,clothes,3,7,no,54,1,17,3.095139842,101.6494083,1,1,27.429166666666664,80.875,5.104166666666667,2016-01-13 01:20:56
3856,2016-01-31,1900-01-01 11:32:43,foreigner,female,thin,27,yes,toddler,big,white,formal,blue,short_sleeve,grey,short,clothes,3,9,no,46,4,17,3.129466932,101.7004739,3,1,26.46666666666667,86.95833333333333,5.05,2016-01-31 11:32:43
